customer_id,signup_date,city,acquisition_channel
CUST01775,2025-06-26,Hyderabad,Mobile App
CUST01776,2025-02-12,Kolkata,Retail Store
CUST01777,2023-09-23,Ahmedabad,Website
CUST01778,2023-04-29,Ahmedabad,Website
CUST01779,2024-10-19,Jaipur,Retail Store
CUST01780,2024-01-05,Kolkata,Mobile App
CUST01781,2025-08-10,Mumbai,Mobile App
CUST01782,2025-03-06,Chennai,Mobile App
CUST01783,2025-07-16,Kochi,Mobile App
CUST01784,2025-02-21,Hyderabad,Mobile App
CUST01785,2023-10-10,Ahmedabad,Website
CUST01786,2023-10-07,Hyderabad,Mobile App
CUST01787,2024-11-25,Hyderabad,Website
CUST01788,2023-12-03,Hyderabad,Website
CUST01789,2024-03-05,Jaipur,Retail Store
CUST01790,2023-09-07,Mumbai,Retail Store
CUST01791,2024-04-10,Kochi,Website
CUST01792,2023-07-16,Chennai,Mobile App
CUST01793,2024-06-07,Mumbai,Mobile App
CUST01794,2025-06-25,Hyderabad,Website
CUST01795,2024-11-07,Kolkata,Website
CUST01796,2023-05-14,Mumbai,Mobile App
CUST01797,2024-08-21,Kochi,Retail Store
CUST01798,2024-07-24,Chennai,Mobile App
CUST01799,2023-08-24,Delhi,Mobile App
CUST01800,2024-10-13,Ahmedabad,Marketplace
CUST01801,2024-05-31,Chennai,Mobile App
CUST01802,2024-09-12,Pune,Retail Store
CUST01803,2023-02-21,Jaipur,Website
CUST01804,2024-02-06,Bengaluru,Mobile App
CUST01805,2024-11-28,Hyderabad,Mobile App
CUST01806,2023-04-08,Jaipur,Retail Store
CUST01807,2025-01-19,Pune,Marketplace
CUST01808,2023-01-06,Chennai,Mobile App
CUST01809,2024-06-18,Delhi,Website
CUST01810,2025-06-22,Hyderabad,Mobile App
CUST01811,2024-01-31,Chennai,Website
CUST01812,2025-06-27,Kochi,Website
CUST01813,2025-05-03,Bengaluru,Mobile App
CUST01814,2024-04-09,Kochi,Mobile App
CUST01815,2023-07-13,Kochi,Website
CUST01816,2025-07-25,Delhi,Mobile App
CUST01817,2023-11-09,Kolkata,Mobile App
CUST01818,2024-09-19,Kolkata,Website
CUST01819,2025-06-01,Pune,Website
CUST01820,2023-03-28,Delhi,Website
CUST01821,2024-07-12,Kochi,Retail Store
CUST01822,2024-06-04,Ahmedabad,Website
CUST01823,2024-12-03,Pune,Retail Store
CUST01824,2025-06-29,Ahmedabad,Website
CUST01825,2025-06-06,Pune,Website
CUST01826,2023-06-20,Mumbai,Website
CUST01827,2025-05-07,Hyderabad,Website
CUST01828,2023-06-20,Pune,Mobile App
CUST01829,2025-06-12,Pune,Mobile App
CUST01830,2025-08-27,Bengaluru,Website
CUST01831,2024-01-21,Kolkata,Mobile App
CUST01832,2024-04-26,Kolkata,Mobile App
CUST01833,2025-06-29,Ahmedabad,Website
CUST01834,2025-07-24,Mumbai,Mobile App
CUST01835,2025-06-19,Chennai,Marketplace
CUST01836,2025-05-02,Chennai,Retail Store
CUST01837,2023-01-10,Jaipur,Website
CUST01838,2024-07-06,Mumbai,Mobile App
CUST01839,2023-04-15,Delhi,Website
CUST01840,2025-08-13,Chennai,Website
CUST01841,2023-10-04,Bengaluru,Website
CUST01842,2025-08-19,Kochi,Website
CUST01843,2024-06-12,Bengaluru,Retail Store
CUST01844,2024-04-25,Hyderabad,Marketplace
CUST01845,2025-07-01,Ahmedabad,Mobile App
CUST01846,2025-04-07,Kochi,Mobile App
CUST01847,2024-03-30,Kolkata,Retail Store
CUST01848,2023-07-07,Pune,Website
CUST01849,2023-04-20,Ahmedabad,Website
CUST01850,2023-06-07,Delhi,Website
CUST01851,2024-03-22,Kolkata,Website
CUST01852,2023-09-08,Delhi,Mobile App
CUST01853,2023-06-30,Pune,Website
CUST01854,2024-12-16,Mumbai,Mobile App
CUST01855,2025-02-07,Pune,Website
CUST01856,2024-07-05,Mumbai,Website
CUST01857,2025-01-06,Hyderabad,Retail Store
CUST01858,2023-06-20,Kochi,Website
CUST01859,2025-04-12,Mumbai,Mobile App
CUST01860,2025-05-21,Mumbai,Website
CUST01861,2025-03-14,Bengaluru,Website
CUST01862,2024-05-15,Kolkata,Website
CUST01863,2023-03-26,Hyderabad,Mobile App
CUST01864,2024-10-12,Pune,Website
CUST01865,2023-06-29,Mumbai,Website
CUST01866,2023-05-17,Bengaluru,Mobile App
CUST01867,2023-11-11,Hyderabad,Mobile App
CUST01868,2023-08-30,Pune,Website
CUST01869,2023-09-11,Bengaluru,Mobile App
CUST01870,2023-08-17,Kochi,Website
CUST01871,2025-01-02,Bengaluru,Retail Store
CUST01872,2025-07-16,Ahmedabad,Website
CUST01873,2023-10-21,Delhi,Retail Store
CUST01874,2024-12-03,Jaipur,Marketplace
CUST01875,2023-01-12,Chennai,Mobile App
CUST01876,2024-09-27,Hyderabad,Website
CUST01877,2024-11-04,Jaipur,Mobile App
CUST01878,2023-03-02,Delhi,Mobile App
CUST01879,2023-04-25,Ahmedabad,Website
CUST01880,2023-10-26,Mumbai,Website
CUST01881,2024-01-30,Bengaluru,Marketplace
CUST01882,2024-05-03,Kochi,Mobile App
CUST01883,2025-05-20,Pune,Marketplace
CUST01884,2024-11-14,Jaipur,Website
CUST01885,2023-10-30,Bengaluru,Marketplace
CUST01886,2023-04-25,Delhi,Mobile App
CUST01887,2025-06-09,Hyderabad,Website
CUST01888,2023-10-14,Mumbai,Website
CUST01889,2024-08-20,Pune,Retail Store
CUST01890,2023-08-01,Hyderabad,Website
CUST01891,2023-05-10,Chennai,Mobile App
CUST01892,2023-05-29,Bengaluru,Website
CUST01893,2024-12-27,Mumbai,Website
CUST01894,2024-08-11,Pune,Mobile App
CUST01895,2024-02-09,Pune,Website
CUST01896,2024-06-17,Ahmedabad,Marketplace
CUST01897,2024-04-02,Hyderabad,Retail Store
CUST01898,2024-06-06,Bengaluru,Website
CUST01899,2024-10-07,Chennai,Website
CUST01900,2023-08-01,Kolkata,Website
CUST01901,2023-08-29,Ahmedabad,Website
CUST01902,2025-01-03,Kolkata,Mobile App
CUST01903,2025-04-28,Ahmedabad,Retail Store
CUST01904,2023-03-21,Pune,Website
CUST01905,2024-03-10,Mumbai,Marketplace
CUST01906,2024-11-15,Pune,Website
CUST01907,2023-03-17,Kochi,Mobile App
CUST01908,2024-07-02,Kochi,Mobile App
CUST01909,2023-03-02,Pune,Mobile App
CUST01910,2024-06-16,Chennai,Mobile App
CUST01911,2024-05-06,Pune,Mobile App
CUST01912,2024-07-10,Ahmedabad,Website
CUST01913,2023-05-26,Kolkata,Mobile App
CUST01914,2023-11-15,Bengaluru,Website
CUST01915,2024-05-20,Chennai,Website
CUST01916,2023-04-23,Jaipur,Retail Store
CUST01917,2023-07-19,Kochi,Mobile App
CUST01918,2024-07-20,Delhi,Marketplace
CUST01919,2023-03-30,Chennai,Mobile App
CUST01920,2024-05-11,Kochi,Website
CUST01921,2025-02-25,Delhi,Mobile App
CUST01922,2024-03-16,Kolkata,Website
CUST01923,2024-05-13,Jaipur,Retail Store
CUST01924,2024-03-20,Kochi,Website
CUST01925,2023-02-26,Pune,Mobile App
CUST01926,2024-03-25,Ahmedabad,Retail Store
CUST01927,2025-02-23,Pune,Website
CUST01928,2024-12-04,Ahmedabad,Website
CUST01929,2024-01-20,Chennai,Marketplace
CUST01930,2025-03-04,Mumbai,Mobile App
CUST01931,2024-12-25,Jaipur,Mobile App
CUST01932,2024-07-16,Kolkata,Retail Store
CUST01933,2023-02-14,Bengaluru,Mobile App
CUST01934,2023-12-01,Kochi,Mobile App
CUST01935,2023-03-03,Ahmedabad,Mobile App
CUST01936,2025-08-24,Bengaluru,Marketplace
CUST01937,2025-06-27,Mumbai,Website
CUST01938,2023-03-09,Kolkata,Website
CUST01939,2025-06-26,Jaipur,Website
CUST01940,2023-01-31,Bengaluru,Retail Store
CUST01941,2024-02-02,Kochi,Mobile App
CUST01942,2025-01-17,Jaipur,Mobile App
CUST01943,2025-01-14,Ahmedabad,Marketplace
CUST01944,2025-08-08,Chennai,Retail Store
CUST01945,2024-09-19,Delhi,Retail Store
CUST01946,2024-02-13,Chennai,Mobile App
CUST01947,2025-08-23,Kochi,Mobile App
CUST01948,2024-01-07,Chennai,Mobile App
CUST01949,2025-04-25,Bengaluru,Website
CUST01950,2025-05-31,Delhi,Website
CUST01951,2024-01-01,Chennai,Retail Store
CUST01952,2024-10-25,Hyderabad,Mobile App
CUST01953,2024-10-05,Chennai,Mobile App
CUST01954,2024-06-08,Mumbai,Retail Store
CUST01955,2024-09-27,Ahmedabad,Website
CUST01956,2023-12-05,Kolkata,Website
CUST01957,2023-06-23,Kochi,Website
CUST01958,2024-06-06,Bengaluru,Marketplace
CUST01959,2024-05-29,Kolkata,Website
CUST01960,2024-12-08,Delhi,Mobile App
CUST01961,2023-08-05,Bengaluru,Retail Store
CUST01962,2023-01-04,Mumbai,Marketplace
CUST01963,2023-01-23,Kochi,Website
CUST01964,2023-10-18,Ahmedabad,Mobile App
CUST01965,2024-10-16,Kochi,Marketplace
CUST01966,2024-06-13,Pune,Marketplace
CUST01967,2024-06-01,Mumbai,Mobile App
CUST01968,2025-03-11,Mumbai,Mobile App
CUST01969,2023-08-29,Kolkata,Retail Store
CUST01970,2023-12-03,Ahmedabad,Marketplace
CUST01971,2023-09-25,Pune,Mobile App
CUST01972,2025-06-30,Pune,Mobile App
CUST01973,2024-12-05,Pune,Website
CUST01974,2023-04-20,Kochi,Mobile App
CUST01975,2025-02-25,Chennai,Mobile App
CUST01976,2024-02-12,Kolkata,Website
CUST01977,2025-01-14,Kochi,Marketplace
CUST01978,2025-05-09,Delhi,Website
CUST01979,2023-01-16,Chennai,Marketplace
CUST01980,2023-07-20,Ahmedabad,Retail Store
CUST01981,2023-04-09,Pune,Website
CUST01982,2023-02-02,Jaipur,Website
CUST01983,2024-08-04,Jaipur,Retail Store
CUST01984,2024-11-14,Jaipur,Mobile App
CUST01985,2023-02-17,Delhi,Website
CUST01986,2024-12-20,Hyderabad,Mobile App
CUST01987,2024-01-27,Pune,Marketplace
CUST01988,2023-08-16,Pune,Mobile App
CUST01989,2023-07-31,Chennai,Mobile App
CUST01990,2025-04-19,Chennai,Mobile App
CUST01991,2023-02-24,Kochi,Mobile App
CUST01992,2024-05-04,Kolkata,Mobile App
CUST01993,2023-10-09,Jaipur,Website
CUST01994,2025-03-03,Kolkata,Retail Store
CUST01995,2024-12-12,Jaipur,Website
CUST01996,2023-11-06,Kolkata,Website
CUST01997,2024-08-04,Mumbai,Website
CUST01998,2024-10-15,Pune,Marketplace
CUST01999,2023-11-08,Hyderabad,Website
CUST02000,2023-10-21,Mumbai,Mobile App
CUST02001,2023-05-20,Hyderabad,Website
CUST02002,2024-10-03,Jaipur,Website
CUST02003,2023-08-03,Ahmedabad,Website
CUST02004,2023-10-20,Jaipur,Retail Store
CUST02005,2023-03-01,Jaipur,Website
CUST02006,2025-07-10,Jaipur,Retail Store
CUST02007,2025-05-05,Hyderabad,Mobile App
CUST02008,2025-06-05,Mumbai,Marketplace
CUST02009,2024-08-31,Kolkata,Website
CUST02010,2024-02-20,Chennai,Marketplace
CUST02011,2024-04-26,Mumbai,Website
CUST02012,2025-08-03,Hyderabad,Website
CUST02013,2025-07-04,Ahmedabad,Retail Store
CUST02014,2024-10-14,Chennai,Retail Store
CUST02015,2025-02-02,Jaipur,Mobile App
CUST02016,2023-11-06,Delhi,Retail Store
CUST02017,2024-02-09,Delhi,Website
CUST02018,2023-05-26,Pune,Marketplace
CUST02019,2024-01-01,Bengaluru,Website
CUST02020,2025-01-03,Pune,Mobile App
CUST02021,2024-04-05,Bengaluru,Website
CUST02022,2025-04-05,Kolkata,Website
CUST02023,2023-10-20,Hyderabad,Website
CUST02024,2024-11-18,Kochi,Retail Store
CUST02025,2025-02-22,Mumbai,Website
CUST02026,2025-06-08,Pune,Website
CUST02027,2024-06-30,Chennai,Mobile App
CUST02028,2025-07-29,Kochi,Retail Store
CUST02029,2024-06-25,Hyderabad,Mobile App
CUST02030,2023-05-11,Kochi,Mobile App
CUST02031,2023-08-25,Bengaluru,Retail Store
CUST02032,2023-07-17,Chennai,Mobile App
CUST02033,2024-09-20,Pune,Mobile App
CUST02034,2025-06-15,Jaipur,Website
CUST02035,2025-04-03,Jaipur,Mobile App
CUST02036,2023-03-31,Bengaluru,Website
CUST02037,2024-12-05,Delhi,Mobile App
CUST02038,2023-07-05,Chennai,Website
CUST02039,2023-09-18,Delhi,Marketplace
CUST02040,2024-10-16,Kochi,Mobile App
CUST02041,2024-08-09,Jaipur,Retail Store
CUST02042,2025-04-29,Mumbai,Website
CUST02043,2023-07-02,Chennai,Mobile App
CUST02044,2025-01-10,Kochi,Marketplace
CUST02045,2024-12-05,Delhi,Marketplace
CUST02046,2024-06-27,Chennai,Website
CUST02047,2024-04-10,Bengaluru,Website
CUST02048,2025-04-25,Jaipur,Mobile App
CUST02049,2023-11-20,Mumbai,Marketplace
CUST02050,2025-07-19,Chennai,Mobile App
CUST02051,2023-01-15,Jaipur,Mobile App
CUST02052,2025-06-29,Mumbai,Website
CUST02053,2025-07-24,Delhi,Website
CUST02054,2023-04-25,Bengaluru,Marketplace
CUST02055,2025-08-29,Pune,Marketplace
CUST02056,2024-04-10,Jaipur,Mobile App
CUST02057,2023-08-24,Bengaluru,Website
CUST02058,2024-08-10,Delhi,Retail Store
CUST02059,2023-07-18,Kolkata,Retail Store
CUST02060,2025-06-08,Delhi,Mobile App
CUST02061,2024-06-20,Kolkata,Mobile App
CUST02062,2025-01-23,Bengaluru,Mobile App
CUST02063,2024-01-06,Pune,Website
CUST02064,2024-06-02,Chennai,Website
CUST02065,2023-12-16,Bengaluru,Website
CUST02066,2023-09-12,Hyderabad,Mobile App
CUST02067,2024-05-13,Kochi,Retail Store
CUST02068,2024-04-28,Hyderabad,Website
CUST02069,2023-04-06,Ahmedabad,Mobile App
CUST02070,2025-08-11,Kolkata,Website
CUST02071,2024-04-01,Kolkata,Mobile App
CUST02072,2025-03-27,Jaipur,Website
CUST02073,2025-06-07,Kochi,Website
CUST02074,2023-12-27,Kochi,Website
CUST02075,2024-02-07,Bengaluru,Website
CUST02076,2024-06-30,Jaipur,Website
CUST02077,2023-08-04,Hyderabad,Mobile App
CUST02078,2023-05-22,Hyderabad,Retail Store
CUST02079,2023-09-11,Ahmedabad,Website
CUST02080,2025-06-27,Mumbai,Mobile App
CUST02081,2024-07-16,Jaipur,Website
CUST02082,2024-02-10,Kolkata,Retail Store
CUST02083,2023-05-29,Jaipur,Website
CUST02084,2023-11-17,Pune,Website
CUST02085,2024-01-05,Chennai,Marketplace
CUST02086,2025-03-21,Mumbai,Mobile App
CUST02087,2024-04-30,Jaipur,Website
CUST02088,2024-09-28,Mumbai,Website
CUST02089,2024-10-27,Kochi,Website
CUST02090,2023-09-08,Jaipur,Marketplace
CUST02091,2025-03-09,Hyderabad,Website
CUST02092,2025-07-28,Chennai,Website
CUST02093,2024-09-15,Jaipur,Website
CUST02094,2024-04-21,Pune,Website
CUST02095,2023-06-13,Hyderabad,Website
CUST02096,2025-02-11,Pune,Mobile App
CUST02097,2023-06-14,Kochi,Retail Store
CUST02098,2024-12-01,Jaipur,Mobile App
CUST02099,2024-04-19,Jaipur,Website
CUST02100,2025-06-10,Bengaluru,Website
CUST02101,2024-06-10,Delhi,Mobile App
CUST02102,2024-09-15,Ahmedabad,Marketplace
CUST02103,2023-02-27,Chennai,Website
CUST02104,2023-02-02,Delhi,Website
CUST02105,2025-04-02,Kochi,Website
CUST02106,2025-07-07,Delhi,Website
CUST02107,2024-10-11,Ahmedabad,Website
CUST02108,2025-01-12,Hyderabad,Mobile App
CUST02109,2024-02-05,Pune,Mobile App
CUST02110,2025-03-29,Chennai,Retail Store
CUST02111,2023-08-13,Kolkata,Website
CUST02112,2024-11-18,Chennai,Website
CUST02113,2023-01-09,Delhi,Mobile App
CUST02114,2024-05-06,Kolkata,Website
CUST02115,2023-12-29,Chennai,Website
CUST02116,2024-08-23,Chennai,Retail Store
CUST02117,2024-10-10,Ahmedabad,Mobile App
CUST02118,2024-08-22,Hyderabad,Mobile App
CUST02119,2024-04-14,Bengaluru,Website
CUST02120,2024-04-19,Kochi,Website
CUST02121,2023-01-07,Hyderabad,Retail Store
CUST02122,2024-06-20,Pune,Retail Store
CUST02123,2023-01-12,Delhi,Website
CUST02124,2024-05-29,Bengaluru,Mobile App
CUST02125,2023-09-25,Mumbai,Retail Store
CUST02126,2025-08-08,Mumbai,Retail Store
CUST02127,2023-01-17,Kochi,Website
CUST02128,2025-03-01,Kochi,Website
CUST02129,2024-10-17,Mumbai,Mobile App
CUST02130,2025-02-22,Jaipur,Retail Store
CUST02131,2025-06-03,Jaipur,Mobile App
CUST02132,2023-04-15,Pune,Website
CUST02133,2023-04-04,Delhi,Retail Store
CUST02134,2023-05-25,Kochi,Mobile App
CUST02135,2023-07-06,Hyderabad,Website
CUST02136,2024-05-26,Jaipur,Mobile App
CUST02137,2025-03-03,Kolkata,Website
CUST02138,2023-09-17,Mumbai,Mobile App
CUST02139,2024-01-21,Kochi,Mobile App
CUST02140,2023-12-29,Jaipur,Website
CUST02141,2024-01-30,Pune,Website
CUST02142,2024-07-03,Kochi,Mobile App
CUST02143,2025-08-20,Pune,Mobile App
CUST02144,2023-08-08,Ahmedabad,Marketplace
CUST02145,2024-10-26,Mumbai,Website
CUST02146,2025-04-04,Ahmedabad,Website
CUST02147,2024-09-27,Hyderabad,Website
CUST02148,2025-04-14,Mumbai,Mobile App
CUST02149,2025-01-08,Jaipur,Marketplace
CUST02150,2023-04-01,Chennai,Website
CUST02151,2024-01-04,Ahmedabad,Retail Store
CUST02152,2024-06-21,Mumbai,Marketplace
CUST02153,2023-02-24,Chennai,Website
CUST02154,2023-01-10,Jaipur,Mobile App
CUST02155,2023-06-16,Hyderabad,Retail Store
CUST02156,2024-04-30,Hyderabad,Mobile App
CUST02157,2024-02-26,Kochi,Website
CUST02158,2025-02-01,Kolkata,Website
CUST02159,2024-07-04,Bengaluru,Mobile App
CUST02160,2025-04-13,Kolkata,Marketplace
CUST02161,2023-04-03,Delhi,Mobile App
CUST02162,2024-05-28,Chennai,Retail Store
CUST02163,2023-02-11,Chennai,Mobile App
CUST02164,2023-07-25,Ahmedabad,Retail Store
CUST02165,2025-04-23,Mumbai,Mobile App
CUST02166,2025-05-12,Pune,Mobile App
CUST02167,2024-04-07,Delhi,Website
CUST02168,2023-02-15,Hyderabad,Website
CUST02169,2023-03-14,Pune,Website
CUST02170,2025-06-18,Kochi,Mobile App
CUST02171,2025-05-24,Bengaluru,Mobile App
CUST02172,2024-07-01,Kolkata,Retail Store
CUST02173,2023-02-01,Bengaluru,Mobile App
CUST02174,2025-06-21,Ahmedabad,Mobile App
CUST02175,2023-11-02,Kochi,Website
CUST02176,2025-07-23,Kolkata,Website
CUST02177,2024-07-24,Mumbai,Website
CUST02178,2025-01-01,Kochi,Website
CUST02179,2024-11-23,Jaipur,Website
CUST02180,2024-01-23,Kochi,Website
CUST02181,2023-03-16,Pune,Website
CUST02182,2023-06-07,Pune,Mobile App
CUST02183,2023-08-22,Kolkata,Mobile App
CUST02184,2025-03-22,Kochi,Mobile App
CUST02185,2024-01-14,Hyderabad,Marketplace
CUST02186,2025-05-21,Delhi,Mobile App
CUST02187,2023-11-19,Ahmedabad,Retail Store
CUST02188,2025-01-04,Pune,Website
CUST02189,2023-05-17,Kolkata,Mobile App
CUST02190,2025-08-18,Kochi,Retail Store
CUST02191,2024-12-04,Pune,Mobile App
CUST02192,2024-05-01,Jaipur,Website
CUST02193,2025-08-05,Chennai,Marketplace
CUST02194,2023-02-22,Kochi,Mobile App
CUST02195,2024-02-29,Delhi,Website
CUST02196,2025-03-26,Pune,Website
CUST02197,2023-11-28,Delhi,Mobile App
CUST02198,2025-01-17,Jaipur,Mobile App
CUST02199,2025-07-17,Pune,Mobile App
CUST02200,2024-01-21,Pune,Mobile App
CUST02201,2025-01-21,Kochi,Mobile App
CUST02202,2023-01-29,Jaipur,Mobile App
CUST02203,2023-09-23,Bengaluru,Website
CUST02204,2025-08-22,Pune,Marketplace
CUST02205,2024-04-21,Jaipur,Retail Store
CUST02206,2023-12-12,Kolkata,Mobile App
CUST02207,2025-07-03,Chennai,Retail Store
CUST02208,2024-02-24,Jaipur,Mobile App
CUST02209,2024-10-22,Ahmedabad,Retail Store
CUST02210,2024-10-04,Kolkata,Website
CUST02211,2023-03-25,Kochi,Website
CUST02212,2024-08-24,Pune,Website
CUST02213,2025-02-14,Delhi,Marketplace
CUST02214,2024-11-24,Bengaluru,Website
CUST02215,2023-03-21,Jaipur,Website
CUST02216,2023-05-30,Delhi,Website
CUST02217,2024-11-22,Mumbai,Mobile App
CUST02218,2024-09-08,Bengaluru,Mobile App
CUST02219,2024-12-19,Kolkata,Mobile App
CUST02220,2023-11-04,Chennai,Website
CUST02221,2023-04-14,Bengaluru,Website
CUST02222,2023-01-06,Kochi,Website
CUST02223,2023-10-27,Jaipur,Mobile App
CUST02224,2023-12-16,Chennai,Mobile App
CUST02225,2023-09-20,Kolkata,Retail Store
CUST02226,2023-05-09,Kolkata,Mobile App
CUST02227,2023-07-02,Jaipur,Mobile App
CUST02228,2024-03-12,Chennai,Mobile App
CUST02229,2024-06-23,Ahmedabad,Website
CUST02230,2024-02-01,Hyderabad,Mobile App
CUST02231,2023-01-26,Kolkata,Mobile App
CUST02232,2023-12-11,Bengaluru,Mobile App
CUST02233,2023-04-01,Ahmedabad,Retail Store
CUST02234,2024-08-04,Pune,Website
CUST02235,2023-11-12,Jaipur,Website
CUST02236,2024-01-10,Chennai,Retail Store
CUST02237,2023-10-11,Kochi,Mobile App
CUST02238,2024-01-12,Mumbai,Website
CUST02239,2023-03-24,Mumbai,Retail Store
CUST02240,2025-05-25,Pune,Mobile App
CUST02241,2025-05-29,Kochi,Mobile App
CUST02242,2025-08-08,Bengaluru,Website
CUST02243,2024-07-09,Chennai,Website
CUST02244,2023-06-14,Mumbai,Mobile App
CUST02245,2024-01-06,Kolkata,Mobile App
CUST02246,2023-05-15,Jaipur,Website
CUST02247,2023-10-20,Kochi,Website
CUST02248,2024-04-24,Pune,Mobile App
CUST02249,2023-03-03,Ahmedabad,Website
CUST02250,2024-02-27,Jaipur,Website
CUST02251,2024-02-14,Mumbai,Retail Store
CUST02252,2024-04-15,Jaipur,Mobile App
CUST02253,2023-03-16,Delhi,Mobile App
CUST02254,2023-09-02,Mumbai,Website
CUST02255,2023-08-28,Mumbai,Marketplace
CUST02256,2024-08-30,Bengaluru,Marketplace
CUST02257,2024-07-31,Kolkata,Website
CUST02258,2023-07-10,Kolkata,Website
CUST02259,2023-04-14,Delhi,Mobile App
CUST02260,2023-10-24,Bengaluru,Marketplace
CUST02261,2025-07-11,Jaipur,Website
CUST02262,2023-11-19,Jaipur,Marketplace
CUST02263,2024-08-25,Chennai,Website
CUST02264,2025-02-20,Hyderabad,Website
CUST02265,2023-11-17,Delhi,Mobile App
CUST02266,2023-11-22,Kolkata,Mobile App
CUST02267,2025-03-03,Hyderabad,Website
CUST02268,2025-04-15,Jaipur,Website
CUST02269,2025-08-04,Bengaluru,Mobile App
CUST02270,2023-05-13,Chennai,Marketplace
CUST02271,2023-11-08,Jaipur,Marketplace
CUST02272,2025-07-09,Jaipur,Retail Store
CUST02273,2023-07-15,Kochi,Website
CUST02274,2023-11-02,Ahmedabad,Marketplace
CUST02275,2025-07-26,Kochi,Mobile App
CUST02276,2025-07-30,Delhi,Retail Store
CUST02277,2023-10-11,Ahmedabad,Mobile App
CUST02278,2024-11-06,Kochi,Retail Store
CUST02279,2024-04-22,Ahmedabad,Website
CUST02280,2024-07-13,Bengaluru,Website
CUST02281,2023-08-24,Delhi,Mobile App
CUST02282,2024-01-01,Delhi,Retail Store
CUST02283,2025-03-04,Kolkata,Marketplace
CUST02284,2024-01-17,Jaipur,Mobile App
CUST02285,2023-04-21,Hyderabad,Website
CUST02286,2024-07-02,Bengaluru,Website
CUST02287,2024-07-29,Chennai,Website
CUST02288,2024-06-14,Pune,Mobile App
CUST02289,2024-10-24,Chennai,Website
CUST02290,2024-06-18,Kochi,Website
CUST02291,2025-07-15,Delhi,Mobile App
CUST02292,2024-03-24,Delhi,Website
CUST02293,2024-11-19,Delhi,Retail Store
CUST02294,2024-03-02,Delhi,Website
CUST02295,2023-10-11,Delhi,Retail Store
CUST02296,2024-11-04,Chennai,Website
CUST02297,2025-03-07,Bengaluru,Website
CUST02298,2025-02-12,Bengaluru,Mobile App
CUST02299,2024-02-02,Ahmedabad,Mobile App
CUST02300,2024-04-30,Jaipur,Marketplace
CUST02301,2024-09-07,Ahmedabad,Website
CUST02302,2023-08-24,Chennai,Mobile App
CUST02303,2024-10-02,Kochi,Retail Store
CUST02304,2024-11-26,Ahmedabad,Website
CUST02305,2025-02-05,Jaipur,Website
CUST02306,2023-03-13,Delhi,Retail Store
CUST02307,2025-08-20,Pune,Website
CUST02308,2024-04-10,Kolkata,Mobile App
CUST02309,2024-01-25,Jaipur,Website
CUST02310,2024-05-07,Chennai,Website
CUST02311,2025-06-13,Pune,Mobile App
CUST02312,2024-11-03,Bengaluru,Mobile App
CUST02313,2024-06-12,Ahmedabad,Website
CUST02314,2025-02-07,Mumbai,Website
CUST02315,2023-12-16,Delhi,Website
CUST02316,2025-05-20,Bengaluru,Website
CUST02317,2024-06-05,Kochi,Retail Store
CUST02318,2024-09-12,Pune,Mobile App
CUST02319,2023-03-24,Delhi,Website
CUST02320,2025-01-17,Kochi,Website
CUST02321,2024-10-01,Pune,Mobile App
CUST02322,2023-12-12,Delhi,Website
CUST02323,2024-09-20,Chennai,Website
CUST02324,2023-02-13,Kolkata,Website
CUST02325,2025-08-14,Pune,Mobile App
CUST02326,2024-10-20,Kochi,Mobile App
CUST02327,2024-01-24,Bengaluru,Mobile App
CUST02328,2025-01-01,Delhi,Mobile App
CUST02329,2025-07-27,Kolkata,Website
CUST02330,2024-02-23,Pune,Mobile App
CUST02331,2023-01-11,Mumbai,Website
CUST02332,2023-09-09,Ahmedabad,Website
CUST02333,2024-05-11,Jaipur,Mobile App
CUST02334,2024-05-19,Chennai,Retail Store
CUST02335,2024-07-18,Hyderabad,Website
CUST02336,2024-07-13,Kochi,Website
CUST02337,2024-03-09,Bengaluru,Mobile App
CUST02338,2024-01-16,Mumbai,Website
CUST02339,2025-01-20,Hyderabad,Mobile App
CUST02340,2024-07-26,Bengaluru,Mobile App
CUST02341,2024-05-01,Chennai,Website
CUST02342,2023-12-02,Chennai,Mobile App
CUST02343,2023-01-24,Hyderabad,Website
CUST02344,2023-04-12,Kolkata,Website
CUST02345,2024-02-09,Kochi,Website
CUST02346,2025-07-23,Kochi,Mobile App
CUST02347,2023-04-23,Jaipur,Website
CUST02348,2025-07-03,Hyderabad,Website
CUST02349,2023-05-18,Jaipur,Mobile App
CUST02350,2023-10-31,Ahmedabad,Retail Store
CUST02351,2024-03-18,Kolkata,Mobile App
CUST02352,2023-07-21,Ahmedabad,Mobile App
CUST02353,2024-04-14,Pune,Retail Store
CUST02354,2024-04-07,Chennai,Mobile App
CUST02355,2024-03-01,Kochi,Mobile App
CUST02356,2024-11-08,Bengaluru,Website
CUST02357,2023-11-06,Chennai,Website
CUST02358,2023-10-19,Chennai,Mobile App
CUST02359,2025-02-26,Hyderabad,Mobile App
CUST02360,2023-04-22,Kolkata,Website
CUST02361,2025-04-05,Ahmedabad,Retail Store
CUST02362,2024-09-21,Chennai,Mobile App
CUST02363,2024-10-20,Jaipur,Marketplace
CUST02364,2023-06-09,Kolkata,Website
CUST02365,2025-08-14,Mumbai,Website
CUST02366,2023-08-26,Delhi,Mobile App
CUST02367,2023-06-19,Bengaluru,Website
