order_id,customer_id,order_date,product_name,category,quantity,unit_price_inr,discount_pct,channel,subscription_type,city
ORD113051,CUST02101,2024-11-08,Reusable Cold Brew Bottle,Merchandise,1,599,15.0,Retail Store,One-time,delhi
ORD113054,CUST02102,2024-11-25,Explorer Subscription Box (5 origins),Subscription Box,2,1899,0.0,Mobile App,Quarterly,ahmedabad
ORD113055,CUST02102,2025-02-18,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,Monthly,Ahmedabad
ORD113056,CUST02103,2024-10-10,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Mobile App,Monthly,Chennai
ORD113059,CUST02104,2023-04-09,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Website,One-time,Delhi
ORD113059,CUST02104,2023-04-09,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Website,One-time,Delhi
ORD113059,CUST02104,2023-04-09,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,One-time,Delhi
ORD113059,CUST02104,2023-04-09,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,One-time,Delhi
ORD113057,CUST02104,2023-04-20,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,One-time,Delhi
ORD113057,CUST02104,2023-04-20,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Website,One-time,Delhi
ORD113057,CUST02104,2023-04-20,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,One-time,Delhi
ORD113058,CUST02104,2023-07-11,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Website,Monthly,Delhi
ORD113060,CUST02104,2023-07-13,Coorg Robusta Blend - 500g,Coffee Beans,3,599,0.0,Marketplace,One-time,delhi
ORD113060,CUST02104,2023-07-13,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Marketplace,One-time,
ORD113060,CUST02104,2023-07-13,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,20.0,Marketplace,One-time,delhi
ORD113061,CUST02105,2025-06-14,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,Quarterly,Cochin
ORD113061,CUST02105,2025-06-14,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,10.0,Website,Quarterly,Cochin
ORD113062,CUST02105,2025-07-04,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,10.0,Marketplace,Monthly,kochi
ORD113066,CUST02106,2025-07-11,Kaapi Culture Mug,Merchandise,1,349,0.0,Mobile App,Bi-Weekly,delhi
ORD113063,CUST02106,2025-07-13,Pour-Over Dripper,Equipment,2,899,20.0,Website,Monthly,New Delhi
ORD113064,CUST02106,2025-07-30,Coorg Robusta Blend - 500g,Coffee Beans,1,599,10.0,Marketplace,Quarterly,New Delhi
ORD113065,CUST02106,2025-08-16,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Retail Store,One-time,delhi
ORD113072,CUST02107,2024-11-03,Reusable Cold Brew Bottle,Merchandise,1,599,10.0,Retail Store,Bi-Weekly,Ahmedabad
ORD113067,CUST02107,2024-11-12,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,One-time,ahmedabad
ORD113069,CUST02107,2025-01-06,French Press - 600ml,Equipment,1,1199,0.0,Mobile App,One-time,ahmedabad
ORD113069,CUST02107,2025-01-06,Pour-Over Dripper,Equipment,1,899,0.0,Mobile App,One-time,ahmedabad
ORD113069,CUST02107,2025-01-06,Manual Burr Grinder,Equipment,2,2499,0.0,Mobile App,One-time,ahmedabad
ORD113073,CUST02107,2025-01-20,Kaapi Culture Mug,Merchandise,3,349,10.0,Mobile App,Monthly,Ahmedabad
ORD113073,CUST02107,2025-01-20,Explorer Subscription Box (5 origins),Subscription Box,2,1899,10.0,Mobile App,Monthly,Ahmedabad
ORD113071,CUST02107,2025-03-07,Filter Coffee Decoction - 200ml,Ready to Drink,3,149,0.0,Website,Monthly,Ahmedabad
ORD113070,CUST02107,2025-05-16,Manual Burr Grinder,Equipment,1,2499,,Mobile App,Quarterly,Ahmedabad
ORD113068,CUST02107,2025-08-12,Manual Burr Grinder,Equipment,1,2499,0.0,Mobile App,Monthly,ahmedabad
ORD113080,CUST02108,2025-03-24,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Mobile App,Monthly,hyderabad
ORD113080,CUST02108,2025-03-24,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,15.0,Mobile App,Monthly,hyderabad
ORD113080,CUST02108,2025-03-24,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Mobile App,Monthly,hyderabad
ORD113075,CUST02108,2025-04-10,Manual Burr Grinder,Equipment,1,2499,0.0,Mobile App,One-time,Hyderabad
ORD113077,CUST02108,2025-05-27,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,,Monthly,hyderabad
ORD113077,CUST02108,2025-05-27,Manual Burr Grinder,Equipment,1,2499,10.0,Mobile App,Monthly,hyderabad
ORD113077,CUST02108,2025-05-27,Kaapi Culture Mug,Merchandise,2,349,15.0,Mobile App,Monthly,hyderabad
ORD113077,CUST02108,2025-05-27,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Mobile App,Monthly,hyderabad
ORD113081,CUST02108,2025-05-29,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Mobile App,One-time,hyderabad
ORD113081,CUST02108,2025-05-29,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Mobile App,One-time,hyderabad
ORD113079,CUST02108,2025-06-04,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Retail Store,Quarterly,Hyderabad
ORD113079,CUST02108,2025-06-04,Explorer Subscription Box (5 origins),Subscription Box,2,1899,10.0,Retail Store,Quarterly,Hyderabad
ORD113078,CUST02108,2025-07-01,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,10.0,Marketplace,Bi-Weekly,Hyderabad
ORD113078,CUST02108,2025-07-01,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Marketplace,Bi-Weekly,Hyderabad
ORD113078,CUST02108,2025-07-01,Kaapi Culture Mug,Merchandise,2,349,0.0,Marketplace,Bi-Weekly,Hyderabad
ORD113074,CUST02108,2025-07-14,Kaapi Culture Mug,Merchandise,2,349,0.0,Website,Monthly,Hyderabad
ORD113076,CUST02108,2025-07-14,Attikan Estate AA - 250g,Coffee Beans,2,449,0.0,Retail Store,Quarterly,hyderabad
ORD113090,CUST02109,2024-03-09,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Website,One-time,pune
ORD113090,CUST02109,2024-03-09,Manual Burr Grinder,Equipment,1,2499,10.0,Website,One-time,pune
ORD113090,CUST02109,2024-03-09,Pour-Over Dripper,Equipment,1,899,10.0,Website,One-time,pune
ORD113086,CUST02109,2024-03-16,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Website,One-time,pune
ORD113086,CUST02109,2024-03-16,Pour-Over Dripper,Equipment,1,899,10.0,Website,One-time,pune
ORD113082,CUST02109,2024-06-08,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Website,Monthly,Pune
ORD113082,CUST02109,2024-06-08,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Website,Monthly,Pune
ORD113082,CUST02109,2024-06-08,French Press - 600ml,Equipment,1,1199,0.0,Website,Monthly,Pune
ORD113084,CUST02109,2024-07-10,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Mobile App,Monthly,Pune 
ORD113084,CUST02109,2024-07-10,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Mobile App,Monthly,Pune 
ORD113084,CUST02109,2024-07-10,Coorg Robusta Blend - 500g,Coffee Beans,1,599,15.0,Mobile App,Monthly,Pune 
ORD113084,CUST02109,2024-07-10,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Mobile App,Monthly,Pune 
ORD113091,CUST02109,2024-07-19,Kaapi Culture Mug,Merchandise,1,349,0.0,Mobile App,Quarterly,pune
ORD113091,CUST02109,2024-07-19,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Mobile App,Quarterly,pune
ORD113094,CUST02109,2024-08-03,Explorer Subscription Box (5 origins),Subscription Box,1,1899,20.0,Mobile App,One-time,pune
ORD113094,CUST02109,2024-08-03,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Mobile App,One-time,pune
ORD113083,CUST02109,2024-08-22,Reusable Cold Brew Bottle,Merchandise,2,599,0.0,Mobile App,One-time,
ORD113085,CUST02109,2024-08-27,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Mobile App,One-time,Pune
ORD113085,CUST02109,2024-08-27,Manual Burr Grinder,Equipment,1,2499,0.0,Mobile App,One-time,Pune
ORD113092,CUST02109,2024-11-29,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,0.0,Website,Quarterly,Pune
ORD113087,CUST02109,2025-01-19,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,Quarterly,Pune
ORD113087,CUST02109,2025-01-19,Cold Brew Concentrate - 500ml,Ready to Drink,2,349,0.0,Website,Quarterly,Pune
ORD113087,CUST02109,2025-01-19,Coorg Robusta Blend - 500g,Coffee Beans,1,599,10.0,Website,Quarterly,Pune
ORD113088,CUST02109,2025-03-01,Cold Brew Concentrate - 500ml,Ready to Drink,2,349,25.0,Website,Monthly,Pune 
ORD113088,CUST02109,2025-03-01,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Website,Monthly,Pune 
ORD113089,CUST02109,2025-05-28,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Retail Store,Quarterly,pune
ORD113093,CUST02109,2025-06-08,Attikan Estate AA - 250g,Coffee Beans,2,449,15.0,Mobile App,Monthly,pune
ORD113093,CUST02109,2025-06-08,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Mobile App,Monthly,pune
ORD113096,CUST02110,2025-05-23,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Mobile App,Quarterly,Chennai
ORD113095,CUST02110,2025-07-18,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Retail Store,Monthly,Chennai
ORD113097,CUST02110,2025-07-27,Reusable Cold Brew Bottle,Merchandise,2,599,0.0,Website,One-time,chennai
ORD113098,CUST02111,2024-04-25,Manual Burr Grinder,Equipment,1,2499,0.0,Website,One-time,Calcutta
ORD113098,CUST02111,2024-04-25,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,One-time,Calcutta
ORD113102,CUST02112,2024-12-24,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,One-time,chennai
ORD113102,CUST02112,2024-12-24,Cold Brew Concentrate - 500ml,Ready to Drink,2,349,20.0,Website,One-time,chennai
ORD113102,CUST02112,2024-12-24,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,One-time,chennai
ORD113102,CUST02112,2024-12-24,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,One-time,chennai
ORD113103,CUST02112,2025-01-15,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Website,One-time,chennai
ORD113100,CUST02112,2025-06-20,Discovery Subscription Box (3 origins),Subscription Box,2,1299,20.0,Website,Monthly,Chennai
ORD113099,CUST02112,2025-06-26,Pour-Over Dripper,Equipment,1,899,0.0,Retail Store,Monthly,chennai
ORD113099,CUST02112,2025-06-26,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Retail Store,Monthly,chennai
ORD113099,CUST02112,2025-06-26,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Retail Store,Monthly,chennai
ORD113099,CUST02112,2025-06-26,Pour-Over Dripper,Equipment,2,899,0.0,Retail Store,Monthly,chennai
ORD113101,CUST02112,2025-08-20,Manual Burr Grinder,Equipment,1,2499,15.0,Mobile App,One-time,chennai
ORD113104,CUST02113,2024-02-09,Kaapi Culture Mug,Merchandise,1,349,10.0,Mobile App,One-time,delhi
ORD113116,CUST02114,2024-05-07,Coorg Robusta Blend - 500g,Coffee Beans,2,599,10.0,Website,One-time,Kolkata
ORD113116,CUST02114,2024-05-07,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Website,One-time,Kolkata
ORD113116,CUST02114,2024-05-07,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Website,One-time,Kolkata
ORD113116,CUST02114,2024-05-07,Pour-Over Dripper,Equipment,1,899,0.0,Website,One-time,Kolkata
ORD113110,CUST02114,2024-05-27,Filter Coffee Decoction - 200ml,Ready to Drink,2,149,0.0,Mobile App,One-time,Kolkata
ORD113110,CUST02114,2024-05-27,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Mobile App,One-time,Kolkata
ORD113110,CUST02114,2024-05-27,Kaapi Culture Mug,Merchandise,1,349,0.0,Mobile App,One-time,Kolkata
ORD113113,CUST02114,2024-06-03,Kaapi Culture Mug,Merchandise,1,349,0.0,Website,One-time,kolkata
ORD113117,CUST02114,2024-06-12,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,One-time,
ORD113117,CUST02114,2024-06-12,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,One-time,Kolkata
ORD113107,CUST02114,2024-07-27,Reusable Cold Brew Bottle,Merchandise,1,599,,Mobile App,One-time,Calcutta
ORD113112,CUST02114,2024-10-14,Reusable Cold Brew Bottle,Merchandise,2,599,10.0,Mobile App,One-time,Calcutta
ORD113108,CUST02114,2024-10-19,Explorer Subscription Box (5 origins),Subscription Box,2,1899,0.0,Retail Store,One-time,Kolkata
ORD113109,CUST02114,2024-10-24,French Press - 600ml,Equipment,3,1199,0.0,Website,Quarterly,kolkata
ORD113109,CUST02114,2024-10-24,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,Quarterly,kolkata
ORD113109,CUST02114,2024-10-24,Cold Brew Concentrate - 500ml,Ready to Drink,2,349,10.0,Website,Quarterly,kolkata
ORD113115,CUST02114,2024-12-18,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Website,Monthly,kolkata
ORD113105,CUST02114,2025-01-17,French Press - 600ml,Equipment,1,1199,0.0,Marketplace,One-time,kolkata
ORD113105,CUST02114,2025-01-17,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Marketplace,One-time,kolkata
ORD113114,CUST02114,2025-02-16,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Mobile App,One-time,Kolkata
ORD113114,CUST02114,2025-02-16,Attikan Estate AA - 250g,Coffee Beans,2,449,0.0,Mobile App,One-time,Kolkata
ORD113114,CUST02114,2025-02-16,Coorg Robusta Blend - 500g,Coffee Beans,1,599,20.0,Mobile App,One-time,Kolkata
ORD113114,CUST02114,2025-02-16,Kaapi Culture Mug,Merchandise,1,349,10.0,Mobile App,One-time,Kolkata
ORD113106,CUST02114,2025-04-06,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Mobile App,One-time,Kolkata
ORD113111,CUST02114,2025-08-14,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Mobile App,One-time,kolkata
ORD113118,CUST02115,2024-09-15,Explorer Subscription Box (5 origins),Subscription Box,1,1899,25.0,Retail Store,Monthly,Chennai
ORD113119,CUST02116,2025-07-10,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Retail Store,Bi-Weekly,chennai
ORD113119,CUST02116,2025-07-10,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,10.0,Retail Store,Bi-Weekly,chennai
ORD113121,CUST02117,2025-01-15,French Press - 600ml,Equipment,1,1199,15.0,Website,One-time,ahmedabad
ORD113121,CUST02117,2025-01-15,Explorer Subscription Box (5 origins),Subscription Box,3,1899,0.0,Website,One-time,ahmedabad
ORD113122,CUST02117,2025-02-04,French Press - 600ml,Equipment,1,1199,0.0,Mobile App,One-time,Ahmedabad
ORD113122,CUST02117,2025-02-04,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Mobile App,One-time,Ahmedabad
ORD113122,CUST02117,2025-02-04,Pour-Over Dripper,Equipment,2,899,0.0,Mobile App,One-time,
ORD113120,CUST02117,2025-02-24,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Marketplace,One-time,Ahmedabad
ORD113123,CUST02117,2025-03-23,Reusable Cold Brew Bottle,Merchandise,1,599,10.0,Website,One-time,ahmedabad
ORD113125,CUST02118,2024-09-11,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,Monthly,Hyderabad
ORD113127,CUST02118,2024-09-28,Attikan Estate AA - 250g,Coffee Beans,1,449,15.0,Website,Monthly,Hyderabad
ORD113126,CUST02118,2024-12-04,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Mobile App,One-time,Hyderabad
ORD113124,CUST02118,2025-01-22,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,10.0,Mobile App,One-time,hyderabad
ORD113124,CUST02118,2025-01-22,Reusable Cold Brew Bottle,Merchandise,1,599,10.0,Mobile App,One-time,
ORD113128,CUST02118,2025-07-06,Kaapi Culture Mug,Merchandise,1,349,0.0,Website,One-time,Hyderabad
ORD113129,CUST02119,2024-12-02,Discovery Subscription Box (3 origins),Subscription Box,1,1299,0.0,Mobile App,One-time,bengaluru
ORD113135,CUST02120,2024-05-01,Filter Coffee Decoction - 200ml,Ready to Drink,2,149,0.0,Website,Quarterly,kochi
ORD113139,CUST02120,2024-05-02,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Mobile App,Monthly,kochi
ORD113139,CUST02120,2024-05-02,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,,Mobile App,Monthly,kochi
ORD113139,CUST02120,2024-05-02,French Press - 600ml,Equipment,2,1199,10.0,Mobile App,Monthly,kochi
ORD113139,CUST02120,2024-05-02,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Mobile App,Monthly,kochi
ORD113144,CUST02120,2024-05-10,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Website,One-time,
ORD113142,CUST02120,2024-05-30,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,20.0,Marketplace,One-time,Cochin
ORD113131,CUST02120,2024-06-02,Coorg Robusta Blend - 500g,Coffee Beans,1,599,15.0,Marketplace,One-time,Kochi
ORD113131,CUST02120,2024-06-02,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,25.0,Marketplace,One-time,Kochi
ORD113145,CUST02120,2024-06-16,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Website,Monthly,kochi
ORD113137,CUST02120,2024-08-18,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Mobile App,One-time,Cochin
ORD113137,CUST02120,2024-08-18,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Mobile App,One-time,Cochin
ORD113143,CUST02120,2024-08-26,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Retail Store,One-time,kochi
ORD113138,CUST02120,2024-10-27,Pour-Over Dripper,Equipment,1,899,20.0,Mobile App,Monthly,Cochin
ORD113138,CUST02120,2024-10-27,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,10.0,Mobile App,Monthly,Cochin
ORD113136,CUST02120,2024-11-17,Manual Burr Grinder,Equipment,1,2499,0.0,Website,One-time,Kochi
ORD113136,CUST02120,2024-11-17,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,0.0,Website,One-time,Kochi
ORD113133,CUST02120,2024-12-04,Kaapi Culture Mug,Merchandise,1,349,15.0,Website,One-time,Kochi
ORD113140,CUST02120,2024-12-14,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,,Website,One-time,Cochin
ORD113147,CUST02120,2024-12-20,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Mobile App,Monthly,kochi
ORD113146,CUST02120,2025-01-19,Coorg Robusta Blend - 500g,Coffee Beans,1,599,10.0,Website,One-time,kochi
ORD113146,CUST02120,2025-01-19,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,One-time,kochi
ORD113146,CUST02120,2025-01-19,French Press - 600ml,Equipment,1,1199,15.0,Website,One-time,kochi
ORD113134,CUST02120,2025-02-12,Cold Brew Concentrate - 500ml,Ready to Drink,2,349,0.0,Mobile App,One-time,Kochi
ORD113134,CUST02120,2025-02-12,Baba Budangiri Peaberry - 250g,Coffee Beans,2,499,0.0,Mobile App,One-time,Kochi
ORD113130,CUST02120,2025-02-15,Kaapi Culture Mug,Merchandise,1,349,0.0,Website,One-time,kochi
ORD113132,CUST02120,2025-05-03,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Website,One-time,kochi
ORD113132,CUST02120,2025-05-03,Pour-Over Dripper,Equipment,1,899,0.0,Website,One-time,kochi
ORD113141,CUST02120,2025-05-30,Explorer Subscription Box (5 origins),Subscription Box,3,1899,15.0,Website,One-time,kochi
ORD113149,CUST02120,2025-07-11,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Mobile App,Monthly,kochi
ORD113149,CUST02120,2025-07-11,Pour-Over Dripper,Equipment,1,899,,Mobile App,Monthly,kochi
ORD113148,CUST02120,2025-07-22,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Website,One-time,Kochi
ORD113156,CUST02121,2023-03-07,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,10.0,Marketplace,Monthly,Hyderabad
ORD113163,CUST02121,2023-04-17,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Retail Store,Monthly,Hyderabad
ORD113163,CUST02121,2023-04-17,Cold Brew Concentrate - 500ml,Ready to Drink,2,349,25.0,Retail Store,Monthly,Hyderabad
ORD113150,CUST02121,2023-05-16,Filter Coffee Decoction - 200ml,Ready to Drink,3,149,20.0,Website,One-time,Hyderabad
ORD113160,CUST02121,2023-08-31,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,Monthly,Hyderabad
ORD113154,CUST02121,2023-11-10,Discovery Subscription Box (3 origins),Subscription Box,2,1299,0.0,Retail Store,One-time,Hyderabad
ORD113157,CUST02121,2023-11-23,Kaapi Culture Mug,Merchandise,1,349,10.0,Website,One-time,Hyderabad
ORD113157,CUST02121,2023-11-23,Manual Burr Grinder,Equipment,1,2499,0.0,Website,One-time,Hyderabad
ORD113157,CUST02121,2023-11-23,French Press - 600ml,Equipment,1,1199,0.0,Website,One-time,Hyderabad
ORD113152,CUST02121,2023-12-05,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Mobile App,One-time,Hyderabad
ORD113152,CUST02121,2023-12-05,Manual Burr Grinder,Equipment,1,2499,0.0,Mobile App,One-time,Hyderabad
ORD113152,CUST02121,2023-12-05,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Mobile App,One-time,Hyderabad
ORD113152,CUST02121,2023-12-05,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Mobile App,One-time,Hyderabad
ORD113155,CUST02121,2024-01-25,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Marketplace,Monthly,hyderabad
ORD113155,CUST02121,2024-01-25,Discovery Subscription Box (3 origins),Subscription Box,2,1299,0.0,Marketplace,Monthly,hyderabad
ORD113158,CUST02121,2024-02-09,Kaapi Culture Mug,Merchandise,2,349,0.0,Website,One-time,Hyderabad
ORD113162,CUST02121,2024-07-30,Discovery Subscription Box (3 origins),Subscription Box,2,1299,0.0,Website,Monthly,hyderabad
ORD113162,CUST02121,2024-07-30,Pour-Over Dripper,Equipment,1,899,10.0,Website,Monthly,hyderabad
ORD113159,CUST02121,2024-09-04,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,0.0,Mobile App,Monthly,Hyderabad
ORD113159,CUST02121,2024-09-04,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,15.0,Mobile App,Monthly,Hyderabad
ORD113159,CUST02121,2024-09-04,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,25.0,Mobile App,Monthly,Hyderabad
ORD113151,CUST02121,2025-02-12,French Press - 600ml,Equipment,1,1199,0.0,Website,Quarterly,hyderabad
ORD113161,CUST02121,2025-03-13,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Marketplace,Quarterly,Hyderabad
ORD113153,CUST02121,2025-08-12,Discovery Subscription Box (3 origins),Subscription Box,2,1299,0.0,Website,Monthly,hyderabad
ORD113165,CUST02122,2024-08-16,Kaapi Culture Mug,Merchandise,1,349,0.0,Website,One-time,Pune 
ORD113164,CUST02122,2024-11-03,Filter Coffee Decoction - 200ml,Ready to Drink,1,149,0.0,Marketplace,Monthly,pune
ORD113172,CUST02123,2023-03-21,Manual Burr Grinder,Equipment,1,2499,,Mobile App,Monthly,Delhi
ORD113172,CUST02123,2023-03-21,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Mobile App,Monthly,Delhi
ORD113172,CUST02123,2023-03-21,Filter Coffee Decoction - 200ml,Ready to Drink,2,149,0.0,Mobile App,Monthly,Delhi
ORD113169,CUST02123,2024-06-02,Reusable Cold Brew Bottle,Merchandise,2,599,0.0,Mobile App,Quarterly,New Delhi
ORD113168,CUST02123,2024-07-09,Coorg Robusta Blend - 500g,Coffee Beans,1,599,0.0,Mobile App,Quarterly,delhi
ORD113168,CUST02123,2024-07-09,Pour-Over Dripper,Equipment,1,899,20.0,Mobile App,Quarterly,
ORD113171,CUST02123,2025-02-13,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,25.0,Website,One-time,delhi
ORD113171,CUST02123,2025-02-13,Baba Budangiri Peaberry - 250g,Coffee Beans,1,499,25.0,Website,One-time,delhi
ORD113170,CUST02123,2025-02-16,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,Quarterly,delhi
ORD113170,CUST02123,2025-02-16,Manual Burr Grinder,Equipment,1,2499,0.0,Website,Quarterly,delhi
ORD113170,CUST02123,2025-02-16,Kaapi Culture Mug,Merchandise,1,349,0.0,Website,Quarterly,delhi
ORD113167,CUST02123,2025-03-12,French Press - 600ml,Equipment,1,1199,15.0,,One-time,delhi
ORD113167,CUST02123,2025-03-12,French Press - 600ml,Equipment,1,1199,15.0,,One-time,delhi
ORD113166,CUST02123,2025-08-09,Explorer Subscription Box (5 origins),Subscription Box,1,1899,0.0,Website,Bi-Weekly,Delhi
ORD113176,CUST02124,2024-06-14,Attikan Estate AA - 250g,Coffee Beans,1,449,0.0,Website,One-time,bengaluru
ORD113176,CUST02124,2024-06-14,Discovery Subscription Box (3 origins),Subscription Box,1,1299,15.0,Website,One-time,bengaluru
ORD113176,CUST02124,2024-06-14,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Website,One-time,bengaluru
ORD113173,CUST02124,2025-01-23,Discovery Subscription Box (3 origins),Subscription Box,1,1299,25.0,Mobile App,Quarterly,Bangalore
ORD113174,CUST02124,2025-01-23,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Retail Store,Monthly,Bengaluru
ORD113175,CUST02124,2025-07-09,Chikmagalur Single Origin - 250g,Coffee Beans,2,529,10.0,Mobile App,One-time,Bengaluru
ORD113181,CUST02125,2023-10-07,Reusable Cold Brew Bottle,Merchandise,1,599,0.0,Website,Quarterly,Mumbai
ORD113181,CUST02125,2023-10-07,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Website,Quarterly,Mumbai
ORD113182,CUST02125,2024-01-19,Cold Brew Concentrate - 500ml,Ready to Drink,1,349,0.0,Retail Store,One-time,Mumbai
ORD113182,CUST02125,2024-01-19,Chikmagalur Single Origin - 250g,Coffee Beans,1,529,0.0,Retail Store,One-time,Mumbai
